,business_id,stars
2981,9ewPtvw22mpbypTiOxd_kg,4.0
2982,-XXLRkZFz4DFGCyqTVIPqA,3.0
2983,pAoBDKK060h1a9uA1tn6Lw,3.0
2984,PGv11T-KjPvB4xoRSoQtCg,4.5
2985,cQUNfooF0poRMkqAx6Dkdw,4.0
2986,OZ75-Oqne48k7DTTpeggGA,2.5
2987,vxhHIIZ-4bZ3vw7c2lH3Ew,2.5
2988,LXkm3ehWCSOxhoMcaStJxw,4.0
2989,LIOHE2PV6BXbEPpQe7wJeg,3.0
2990,K21ck5iF5Cnw__FmwUPENw,4.0
2991,f_QxYk7vE2rjn8u7qQkTbQ,3.5
2992,5wo7nNHOvfzt2c-PG0BUKQ,3.0
2993,0ble3dYWCsUnJ6CU0Vzr7A,4.0
2994,HR1l5-NNQdD3reR89aFguw,4.0
2995,TA8z454IhpGUb2VtMPPx5g,2.0
2996,ynAOBtqwYT9U4Jg79etHbg,4.5
2997,yzsnQxRDkbUD4AX7RosOhw,3.5
2998,Bcsd8ZedTR5VK1DcGnmDtg,3.5
2999,8xcWmiwVCLKT5opCuQV2Qg,4.5
3000,9RM9HNN0SItS7-GdARODhw,3.5
3001,FFswTVJc-omih2HShm0a6A,4.0
3002,K8J6_9RWE3WB_4h0nvd6Jw,4.0
3003,hPfiInYuyX9icAz3LEivnA,2.0
3004,6dMQTOH8Efl6m2eJRgIjCw,4.0
3005,_ouzokto3qEMm1Xa3W1drw,4.0
3006,DVBJRvnCpkqaYl6nHroaMg,5.0
3007,GPz7CWRKUYSH4CBY8xLFxw,4.5
3008,GlayTPWmrPj8qCaaJuafdg,4.0
3009,Tgb9Viuvl43GWIE88cqBUw,2.5
3010,5r54nDwOmoq9w3-3ssy6dg,2.0
3011,Vf0inZOaad8sv1uG8mGIGw,4.0
3012,8YNiumMAFKSZzzwKSo6dlQ,3.5
3013,OdmHwcMAx01rHMLPzgppeg,4.5
3014,38yHZCHWgPZlDj5SqdNcpA,2.0
3015,QWia-PVZBnIyIXFYtt0Orw,2.5
3016,mJ_itjZYQ_OA71q2NaWE4Q,4.5
3017,JzQsy7_G0p-UZGYFMCEHvQ,3.5
3018,SFnD_MIA4w7emObpbf6H3A,5.0
3019,0m5uP9SGYT7w6liaBROwXw,4.5
3020,sVnNRROaOzoV7FCx7JRjIw,3.5
3021,Z3Dht_4zZMiRikprRRgWFw,2.0
3022,XR9w5kI2kosXdT8DI_0Lsw,4.0
3023,2rt7k-vLmXXqzP2UForL2w,4.0
3024,uasMzMp00F9azoVpqq-xOw,3.0
3025,p7qNyyD_hmFO6O2y4Pi-2w,3.5
3026,fIliluKRzhBtj4rLiMCiIg,4.0
3027,C5lUI7qJ8NnmawAFVPZg8A,3.0
3028,CYDpBk6QrNPnW9Z9hK_3qQ,2.0
3029,aaqm5vJvVj3vyMeGwPqxEw,4.0
3030,vHqJerp8iZN1Lje3dLa4Eg,5.0
3031,u1aG60BpBh9CjuqT1_cWaw,4.0
3032,RQBwDVWNCyhhsLcyD6rkMg,4.5
3033,JB5Hr4FmvNKM-ewvvN_t_w,2.5
3034,k5cwuKa2QxiLtTLVNxCwxQ,3.0
3035,AnS7cUS7RzXnEBx6c7y5JA,2.0
3036,onEWnaUgQ5CDeCWaNpRfvg,4.0
3037,mJYm5ronkSp2hDI71rdKxQ,3.5
3038,QsxDgLLRXaneBe5DelFpOw,4.0
3039,mqpXIXRuaWdKhWmeNRCh9Q,3.0
3040,pKHZMhEITU7Dx-Efj9_Xhw,4.5
3041,oI6phVfv4Vgpsws_1qd5Gg,3.5
3042,Et5_maoRY_BEJRmDfx6ynA,2.5
3043,44btLFGLCKKuYxl9b-9PXA,1.5
3044,qQGoc6H4l1YqEem0sBwFHQ,5.0
3045,qJaweGk0XzeG4cs4B7qV7A,3.5
3046,ZVu9TDpTvIgCN8x6IY-KmA,3.5
3047,UhSqn0N0bkra3leQ5Tt2Vw,3.0
3048,r6oMjYjLGd6o-EctiaEJxg,1.0
3049,SD3NVGGI_qBk0YDyk8mf0w,4.0
3050,HCHHrf21UAgbxAi8T4Q4Iw,4.0
3051,zUFgmNOQqIL71lT_WKplFw,4.0
3052,Sr4w6zOQRPFiGILQ7esPHA,4.5
3053,_XEbbDodiLPape5GwBugNA,5.0
3054,jDyCGONZ4M6IgR0nULeMEw,4.0
3055,W03ljRpnT1ZSkfo2keKc6w,3.5
3056,Ba5pfDWAO-Bx5dTOQyLh_g,1.0
3057,Z8lCSEF9G7SX4tWgxvpJaQ,3.0
3058,zTKqBvjgShevflj8U8r2cw,4.5
3059,NIQWO-Q_F598XlAvZnFVCA,4.0
3060,oSwatEhA-zDGaYD26a5_PA,3.5
3061,TKTJZCIeYx2wGaxjLYnC6A,3.5
3062,p7AUpadYocxqVJoxB1KN2w,4.0
3063,wbwDE3g8j4w-TGy_E6dMSw,4.5
3064,iiHWdMjPZhQPTC86p86X9Q,4.5
3065,bKNULviFM4ayuSwq809DIA,3.5
3066,a3_Eci6wmiSkWtP0CjRQvA,3.0
3067,2qHVqbps43bf64Ej4PevOQ,3.5
3068,BEzvmorW8ILha6tcSxBBwA,4.5
3069,WQv2RGlyOIlDsUmF63nh-Q,2.5
3070,W4l9PZV49TzcaeitK7DFng,4.0
3071,9ezsQ2x-BR-bA8lTYv7YOg,4.0
3072,3u4tRuGoPfAAw36b_yO-4Q,3.0
3073,HB0bVCvQxXCBJkRZOQed3A,2.5
3074,JwvvwlWgYLnjrqD15TAWzA,3.5
3075,wRQ8uOse9xVRPzSvD7gFEg,4.5
3076,YqmClmk7oLcDzPWKHzgA-Q,4.0
3077,kooLdkrNy4bRMXDZnKLzbQ,4.5
3078,6cuz9QXRmRbtE-xXaev9FA,3.5
3079,t7-cdopPQauHDNPlaDiz2A,5.0
3080,QfHcqJgrvBfgnyd9DlsZIw,4.0
3081,my8iGnzOiOO3__WCuRRlbQ,4.0
3082,_c72muPOhnfUqLRBNIAAcQ,3.5
3083,0CSiz9Q_xuZ9YNq8KLRcSg,4.0
3084,Cn2G_7K55DECmGbyZz-6RQ,3.0
3085,3YVNzWtVSfb7q9iBqmhVpw,4.5
3086,vT1zrTTIji2JDhUHjFKopg,4.0
3087,ilriW8ywq5HFs56Ux8pftw,3.5
3088,XJQTL0Sjv2eWCdE4_c1J4A,2.5
3089,nS09-w8O75nD3cDloi6UZg,4.0
3090,cdiN0gHvZo3i64jwS990fQ,4.0
3091,cREv_k18uVKAv0cbsuOMpQ,5.0
3092,aUoMG97DMJG4nmwhT6z1zA,3.5
3093,EI2_OgANt1Mb_83cNnpPwg,3.0
3094,_30PYsnQuGax9SbSnVL0-A,4.0
3095,jwNz-JydjY3tyifkASqZZA,3.5
3096,2f3YghoMYzd5-GFMh_kvwQ,3.5
3097,bFln2Z17KfFIcEz4TRaHjw,4.0
3098,DiysGe4irEY2Yu0iIhdkmw,4.0
3099,yU47K1bAUxI7tny6ZMYS8A,4.0
3100,7cFff7JiZuOtdJILhSXm-Q,4.0
3101,CSlJBdoIGHhVg_JAc5aZwA,4.0
3102,0784txBW2zSqStI7Xzw6GQ,3.5
3103,oU2dCy6Vag6HuF_SpsseZg,5.0
3104,4X3w1wFm-qWDwr95Prspew,2.0
3105,Vsjp3Sq5zuLDxJGonGdwVA,2.5
3106,HP03UxUpfwic04tBuqsqPw,2.5
3107,vBQIBNOXsVrGNWKwaYEi7Q,4.0
3108,Up_4I0tqoVtyknJJXULdfQ,2.5
3109,QB1V44T_lH87I24NNpPOUA,2.0
3110,MkYu8dMDQFX830cIqMo90Q,3.5
3111,cMh5L51kFGignGI-P4f47Q,3.5
3112,yEKmlxvhA2EWrMLbwWi7Hw,4.0
3113,a2UtxqPxstaoyU4yrisDwg,1.5
3114,VEtWK_cwTQSgL03RIvJA8g,3.5
3115,kQXoYN6LqCs1CElEFWj-bQ,3.5
3116,WO-oh0OYWzlmOYoZmowxkw,2.5
3117,pl-F3mfBJaGSkTSM_BJtlw,3.0
3118,2Z_ieKzYIIxt6iB3lgPnJQ,2.5
3119,kygzr3QPekZJyG0q4W8sHw,3.0
3120,buHv7XVxz0vKCa2XlEubeQ,2.0
3121,E2RHAkI4wasggwV9rYb-Fw,4.5
3122,0NtUzPQr3rykg6km2F6L7w,3.5
3123,uThu1t3DGVJ1AgTwP4QKzA,2.5
3124,5dHjoqaoVAhpVuQeMujMNw,2.5
3125,-0jzoPt3UeXn6FUXVQvyPg,4.5
3126,LqbDCUao2NUlTuq_GIyyWg,3.0
3127,Khv2xprJmMO69kjhr6g5Eg,4.0
3128,nwFyEhtZmtSkomYGkK0AAQ,2.5
3129,SJPnC_1BEXUxvU2Xvn9rug,4.0
3130,AkNuIbco7mdsuOWLPyZXCg,3.5
3131,X3Qa-dXb2DFdZZ2UnAfSVg,1.0
3132,29fX9PdevQa5LZavVDJsbw,3.0
3133,dXQrVqsVNhQLxGL01zVQ8w,3.0
3134,Pn6DJKn5eJjZaxDGj8GCCg,3.5
3135,GXjN3c0swlIfH5kbVxATFQ,4.5
3136,QGEv5g3vzy-pO3VlcV6S0Q,1.5
3137,YBFuCp16mq4Q4UF7Zfg2Vw,4.5
3138,qXZmhZtCpTH6wlnUT75zmw,3.5
3139,goTAL_3Ns-bsMgfGmKDq0A,4.5
3140,kWrk1WoNlgn0mT-CUxQtfw,3.5
3141,UnAvkWNib0F3lHtMwikt8Q,5.0
3142,VyAd6PulpgJRsbMEFqoI2A,3.0
3143,CWTQ7L73qeZfHhgXzROYbA,4.0
3144,8bD0JD2WE6eNg7ufh0L1VA,4.5
3145,3X1IHpOzx0IYp5wM7JVF4g,3.5
3146,KE4xOJ8tJCPRDdF9VxImAA,1.5
3147,mdSjI3ig48WS_jLJ6Vxq0A,4.5
3148,0D1UBNxkT17qejQjjlZurQ,4.0
3149,Ba4RjK9VlcxIJgjedxw-TA,3.0
3150,DI6eQxYSWVwQgvPCgwxAUw,3.5
3151,VYeCUpsIarPJaGeadOZJZQ,2.0
3152,uuAP0DLzTPg8xreq96Udbg,2.5
3153,NpB6la5poBaPFenuTRNSjA,4.0
3154,u40qery_d1rwMwOprqCfKw,4.5
3155,LuD8Ci-eTKyYnaLv9frAag,3.5
3156,UZCe8bfQdU38wXzURA0RfA,2.5
3157,wlzn5BhVMS2Kz3BYcTZIRg,4.0
3158,JGnMReTpqZIvgWvUrQaIpw,2.5
3159,_AvFiC-whJC9g9ndd3XGtA,4.0
3160,6-pnOx1ieVO-GDnRmm65Bw,4.5
3161,LImOqXSWUq-E_eNZhTUzmQ,3.0
3162,8QotqJ3sYRdZHulwVtyqwg,4.0
3163,GCz_NCr04rMay113FbtTnA,3.0
3164,dyELPSU9bEe20QpCQ8pn9A,4.5
3165,eukRpR47MDH4XXfU_Dul9Q,3.5
3166,v7gYejBWthNRIDYOaJJb6w,3.0
3167,v4jzYZvLqCxPvJLmYzMibg,4.5
3168,pf0o9mamFsNXeVNwUC61yQ,3.5
3169,WLaT4_8EgunV0UXks3Qukw,3.5
3170,Rx6eQL9PdxJK8wgCbKDu-A,2.0
3171,O8dpGAUDpHI1ObEuXNf4OQ,4.5
3172,U1VdxazyPMrmf6sCZFKL2A,4.0
3173,BJZRXB6e1XkearWslqrt5w,3.5
3174,FBr-VFAumJUoZs9LIaxhVQ,4.5
3175,jf2eOxyT1tlA1lyqKavPXA,4.5
3176,aAjOFpX5SBSoDkAsBSZeZw,4.5
3177,QAMJIJQ7SMO-C5xUN37iIw,4.5
3178,jeYKFQR3cJgae6qex9z2Ng,2.0
3179,FYpfaVtAzEeSVB1-fU4L9Q,4.0
3180,HfAi72hTxmKqeqv7ow5ifw,3.5
3181,gtlj72UOq-wOSuOfXOCWeg,4.0
3182,-zJfM9nlw0ljqF8Xpfa9og,3.0
3183,6us2JBbWs_5iI0XhAiaPZQ,4.0
3184,rGShH_JIdcCmxS5njJwiIA,3.0
3185,GIRFpGtBBrUuXt8k9yUf6Q,4.0
3186,7sNKCi0aCm8_q5I1gb67ig,4.0
3187,d6IkDuDtxzBq8Cem2Jocgw,4.5
3188,Q2T7jA5l-uZu78TwSgcE9g,4.0
3189,whh_h_yJaF2kz-ieB7Dcig,4.5
3190,kqUBcSMZPn_-ftPBU2Ipyg,3.5
3191,vWjME92WddneF98IqzaNfQ,4.5
3192,zWQWjJ0270yqp_KignAmkg,4.5
3193,oVXNeZXl3PejvE66V50iag,4.0
3194,3kEugtj3tua-yxAZ7yI4XQ,3.0
3195,6TciI6uBdrd8z1av1YleLg,3.5
3196,fIBMKVl-dyb3KyM11UBJPQ,3.0
3197,gIzKVqQf-sU_BngnhqyOpw,3.5
3198,fz85ozE9tZCIAPGTplZhTQ,4.5
3199,5JyEHdmTufydVTQsw4afQg,3.5
3200,ZYRul0i1bhOjirHED6Kd0w,4.5
3201,cM77NrFZx2z0d84AqEpmMw,4.0
3202,kXfVql_wkaS7agu6gpzEkw,4.0
3203,bJ4glr2bn0pToxHVtFtKDQ,2.5
3204,bQDwX5wKDfwS-iqCGTzKKQ,2.0
3205,SXWlFsPfV0hO3Go2qsExnA,4.0
3206,evxhNYa77dxWZabIpGQCkg,4.0
3207,gUKCKxX5eD6YMlQEbTD1lg,4.0
3208,1nrParYmGT7pQffdhkbJVQ,4.5
3209,cOaw7LOj7yjCH9ty8eIJDg,4.5
3210,FXoteBXRrB5uZMu09QdGHA,4.5
3211,F8uKZRKmdrqcQYNS9SXCWw,1.5
3212,s3E_OAafutZHslDkkMnDQA,3.0
3213,KMAuVf2JNrZZJRhZsl5X0A,4.0
3214,C6PUZBrxf7EJytNoEqTqlA,3.5
3215,8u30hH32rp4d3TnULZw9vQ,2.0
3216,dBRvtW3viFzmEq-eJsFy-g,4.0
3217,b_jg4hexYmhJoo8c4P6MoA,4.0
3218,iQ3DcP5RuQdKrKphx-r0aw,4.5
3219,TUtf4FLtotdQDleYpRIfnw,3.0
3220,sHRfeIQg6FMhjKkiNfaLgw,3.5
3221,0ByzGehS0T5muzZ2qYGq_Q,4.5
3222,Q8tTZWhcjoFjr11cu2kOgw,3.5
3223,iyutkBQLc8iyAYqaTmse_Q,4.0
3224,jZUZBfnCg-8ZmwJ5jfVW8Q,2.0
3225,tfi7XsCSptZLaa3y-rbuvg,4.5
3226,nqMGXZ3haILky26NDAJVSA,4.5
3227,FtY4uxKAXcZDDFUhfOp-lA,2.5
3228,90cCQtSU4TSrXUuVsMc9Iw,5.0
3229,_anAV7MH8kZ-KXI6hNjtHQ,4.0
3230,8x7oJzbcOndkG7Mlo96eXA,4.0
3231,cLNyFQ3T7p_Kcf09IburKw,1.5
3232,PW6nnoyDQSAIDpVF2HZcQA,2.5
3233,6fZWaWkvqrZNCxl_7PMDBg,3.5
3234,e4S4IjVt9fxnArhX6cyAHA,4.0
3235,GMjAxOUUdGdr9ufN3ihbLQ,3.0
3236,1K7YpesPySJ8xOVKWEU67g,3.5
3237,StJngGaxDOJDjNmsCcKuAQ,3.5
3238,1BrkEUTKNKQvNz9mMbTtrg,3.0
3239,HBhNCoqG99KCvAQxPzNwTQ,4.0
3240,UiVGsdrU4_eJhmFRubwETg,4.0
3241,x6oj723phubu9vb7Xq6KhQ,4.5
3242,tjnAz8IqAnqxxpQIAyuZMw,3.5
3243,-s_ovV4hkwgfRdjEp0ZXMQ,2.0
3244,vrDax0Opr-CFuvwp396L0g,4.5
3245,NEZOlUKoQWUotatzRp-r5A,4.0
3246,mMXCzZxa-cKz2XPSkvz7wA,3.5
3247,kb1Tf4xwb7CQW5OXf9zwqw,4.0
3248,rIoYB0oURnPmou5bppJX6w,3.5
3249,cAgL9EaXpjbLg-jAgQC5KA,2.5
3250,xGA2RjQNHvr9Wa9wU3gUsQ,2.5
3251,DwRfXR5ZN-kV_9MH8x9XFA,4.0
3252,QQq1LwR-X1ZdpDdYIzNh2w,2.5
3253,hx_9etInU71CGRs6xDjM0g,4.5
3254,SVJJIoAiW3vHwoSpVnUcLQ,3.5
3255,YN4Kk751tmdvoarGo8z7_A,4.0
3256,meah5bJYnP24TH6b-8r_Eg,5.0
3257,OUzXxq-nyVP7l3e82ZyZQA,4.0
3258,DcBLYSvOuWcNReolRVr12A,3.5
3259,t5fwWTHFVGpH9Xkrv56EtA,3.5
3260,CoiSfZwEN0KZwZas6846tQ,4.5
3261,Ldfrd8vZpU2pnzRDk41TzA,3.5
3262,aneMSizALcN1XZo9lv1SYg,5.0
3263,IP_E4SHLClorhNg4o5bw9Q,4.0
3264,78lXlSJ2Vp3kw0Ds9dZsdw,2.5
3265,EqExDsSfwOrTC1MW9sJtRQ,1.5
3266,YSgcojsb2kWHXNLWaGCuBA,4.0
3267,mqpJptUDoSZiKBZKafywoQ,4.5
3268,2LGZHkrshcODK84KqJ0M4w,3.5
3269,ostgbmaf36hOicxyl71sPg,3.5
3270,yS1U3Pi4wsnceYepAndD1w,4.0
3271,Zxt3eTFe6M0AJ7ZYEbcwJQ,4.5
3272,OasuuvngPyA6sVNCqOOVRQ,3.5
3273,EUjrGTbA69NUnXifTBE43w,4.5
3274,dExbA_Nx9nQF3qSTeydzXg,2.0
3275,j_mKGrnW7jal17Z_6Zk3Iw,4.5
3276,Ug4rOKRqo8B8zCiOCim70g,3.0
3277,3dtxHKM3RbVyjzTfbcGq2A,3.5
3278,6kx5nIZh9bQ_02_GOcE7bg,2.0
3279,oyphMnt1nOKvWxB98R5oJw,1.5
3280,NPFkTeTE0J040qW854cBhQ,2.5
3281,it76K5FJuOtszt8cIoXaeA,3.0
3282,10NR8u93XVxTm8XMWUimEg,4.0
3283,tKQcHvqsntB4tobfh96avQ,4.5
3284,6wJgea1AH_ppd4ROTYgoVA,3.5
3285,rzA1L0RoV-qUKLTSvo5Skw,4.5
3286,UBninoH1mvs7KpR_ZRFtXg,4.0
3287,8wOnq2KPlf8fgos5YkotcA,4.0
3288,z1RyCTM9MI5clYRpvN0nnA,1.5
3289,5lA94V_1Ix5cgr6AzotaWg,2.5
3290,qV-fAuhroG1am3WpNobEng,4.5
3291,mc1uhOwSoZ-lMMcRiRd4iw,4.5
3292,DxZSWtVCuwdVqdJUSZ-dKA,1.5
3293,uHqEKWJm8JBcRWiH97c1Cw,4.5
3294,lbMWWUdA3O0V5SsaLilfHA,3.0
3295,4ClAlLgWb2h1s1DV5tzp0Q,2.0
3296,qDgR8XtZ0-P3DCDF9YccPw,2.5
3297,PA62oF3b0KZ2Qrs8AzU3Fg,3.0
3298,C4DVqnwJzFfAAnt5NliZ4Q,3.0
3299,fUmXHW1iM5WUvdUuz1BxIQ,4.0
3300,QEASjhfyCwbyQD2f557StA,3.5
3301,gt4D91tJNEuxC2xCX2EoMg,3.5
3302,XwQloJ855xLkV4wAHkF_2g,3.0
3303,1jOA1XfOjOg4-417ikT9Uw,4.5
3304,68vO3osEXU00U5uLwsabPw,4.5
3305,zRnFxKLKdn0ZJ2_DapEQWA,5.0
3306,eZNBKIqJi5w7-bGh501ovw,2.0
3307,2X3sYDb2wORzDDwNZP33WA,4.0
3308,2OEL_uLdTg90PiFVh_HdIQ,4.5
3309,J4q8nefw_ppGml8ZeEprUA,3.0
3310,6r9FNW0-4aKqbPCX7UxTZg,3.5
3311,e3fQkykBr9V9jr1g9VWliw,4.5
3312,vykDMXeuhL5dqkfjPUD5sQ,4.0
3313,26jYcdFR5oLqKDKpTH0JIQ,4.0
3314,G_9q71F6KZ0l4qqBUjF4lQ,4.5
3315,4YDg3XicduxyQZ_qQvHYLg,4.5
3316,IThvWu5a659nF3bk-wzgcg,2.0
3317,rTXNiH-RROF1OQHVIn5qJQ,4.0
3318,q7iYCBUaBBDSlk3-1c6f7A,2.5
3319,9B3e-1Y13XJ1RabUpCuUnw,3.5
3320,VMWq7Dr6wC5xPkL3rEuQSw,2.5
3321,y36s2lDcimRho8sh73UYFg,3.5
3322,HC0g0xOuGDqn1jCCMctu8w,1.5
3323,zfsteieoV3_R6ZbIm6XYUA,2.5
3324,x1jISqtNYQufDbn9HFSWHg,2.0
3325,ukMy1_eFj5nKSZSPYd4LSA,4.5
3326,AwCjA8E-OckCKAdqKoiKPw,3.0
3327,hdnqq_oRghlnDG2pFTcxWQ,2.0
3328,nv7i6LwawjPxlmxaKJWuJg,2.5
3329,T8NWs6flR26edfhhwJNhNA,4.0
3330,NCV6wXCkszMkmdqC_oguSA,3.0
3331,rgwiq-qZeqz7JcbI6TuImA,3.5
3332,SH5tXNJsabzU37YSdz8hlQ,4.5
3333,IO0zhMADxMmw7NXB2iJbKg,2.0
3334,WbxPdq_PgVvCI462l0vPEQ,1.5
3335,hkfIwpKvtA6q8L7JkgDpGA,4.0
3336,H4lnb4UI5V2DiMVp1NTytg,4.5
3337,5AnaXoQK2ua0MxWKEb2FNw,3.0
3338,aa0xi7fgFJyA4qWux6vz0A,3.5
3339,VPEZwyog5oF82gzd9qfcOA,4.0
3340,oupzw1YOph1U_GmP_cWxUg,4.5
3341,WzxcOFfMnuABFrrC6zEncg,3.0
3342,DVW9wdWzxzbV1UlUQdfntg,5.0
3343,o8VR_4C-krOcgHiMoi-g6g,3.0
3344,l2swAYeHaQ7tCHoig8X49w,3.0
3345,tc3g7TdhTgGqI8D8Rj_10w,5.0
3346,faReoVCPuY0XUE3CSIVsAg,4.5
3347,AHe1ZwJtxQiEAmd23U2AUw,3.0
3348,1PMlvTeQr3BpTm6GqOEckQ,2.5
3349,UM17blpuw4l9_K93KZyR4w,3.0
3350,Fg2xoXaYtXtCW2Cggb0I7A,2.5
3351,QquZNGsjWXk2rf8tVk_96Q,4.0
3352,LO1T3M80J3sqOQjkl3GThA,4.5
3353,Z1BXJmTyQKhJ-C4lCBpAZQ,3.5
3354,K47elujLPw0M369h-O_1hA,4.5
3355,bY55freuP8C_wr6y5Fid7w,4.0
3356,7Y3RjSc99a88oTMEgvazoA,3.0
3357,-fxH1XplVLVtWg2ZJWwRdA,4.5
3358,TUU1mt51yasYH0QYwzKTEg,4.0
3359,dGU6pf9aVoQmSJUdO0rfJA,4.5
3360,QSn_5UAMTErtS8HpevjHfw,4.5
3361,TODSpqAYU59Y_sfcL98rLA,3.5
3362,t5sIW5l42Qz0WFXdHMYoDw,3.5
3363,W4EklwiIeQNH6QhkcGllQQ,2.5
3364,VOBvxu8SzLGSun8o5OFhjA,4.0
3365,ROnkVXPz5jRlMQvLw05UEA,4.0
3366,oESlKn54KFlV9TIn7ae5mw,4.5
3367,kB0jhYe17R7zobBUXfsP3g,2.5
3368,4D5-gMI-ma_xHIKE5dyH1g,4.0
3369,_lRDriotIGmQBSwjOEcsNg,4.0
3370,LZ85TCRlZAAEf4CxGQWMag,3.0
3371,EzjysPg2-lVX1E0ibStUXw,4.0
3372,L05ImY9-Qga2ri7FKrnvAw,3.5
3373,y5JFtXvdV9hUsRAZS9v2OA,5.0
3374,zbaBwAo-UGWZPTvbJVV9Iw,3.0
3375,Ldch7Nc5gaZrhcIRd7mcjw,4.0
3376,ozCkVIIAhNldop4MMnLYtQ,3.5
3377,2KDhh-PkRmKVyt4N9TkcTA,2.5
3378,Qsf6aYZHrP5SLioZXQrpXg,4.0
3379,C93hmXkaRnej-jg0Z0ilhA,4.0
3380,I-bZsyEsmlJsqYObIF2V7A,3.0
3381,0PN6PHCYD0UPFSmNI2NjNQ,2.0
3382,coI_Dy206b2m6VN5Q9CsoQ,2.5
3383,iay91CweEOzRIW6wjcOjuA,4.5
3384,pFzcy84OCWx1_x2Tdv7g3A,4.0
3385,QrCC-AbRjY8J0jw-aBcotQ,3.0
3386,Ka-js9Fn1yRGcyy3VBDPDg,3.5
3387,Sth8xUWJnXdnHtd2J4a-qQ,5.0
3388,5HkAwdJbFxvvAKp6AhMkpA,3.0
3389,opOX9Ys-49bPKGnXQMOOEQ,2.5
3390,tR9azg_Dx8EfV1CBvllVUQ,3.5
3391,YcbkyXTAWjs4FwIMTUHB5A,3.5
3392,K1ABvJZtgcdYHyH83fkFRA,4.5
3393,5xCCI9RDrva3niBHOCVlGQ,4.0
3394,EIZqu00QKPjOxoQCGFJglg,3.5
3395,592HGLvTk4gaoH5BEqP9xA,2.0
3396,lhH2g-fhamdl2UATZiguaA,3.5
3397,CW8J8eqHRErzNPROYDvSyQ,3.5
3398,BtPJ9tdNy9rGLSnax9Iu5g,3.0
3399,0b6OaNUFzqpIPedYbEMu4Q,3.0
3400,W7dTGLqvARlrQ-MHdoO3gA,3.5
3401,5HdDg_x1vGgqfERWcOiMTw,4.5
3402,hNoFfe03_CcY5mn6-MVkgg,3.5
3403,TunmRrfZb7bt53T6HJi4UQ,4.5
3404,yy3XR0wu1K4BTAdQjRoc0w,3.5
3405,vHYOWkixIT7G3ig9A9Dasw,3.5
3406,cqJwH4GoPxYKW7wVjBbC9g,3.5
3407,1PKvoJ-jtw1UcuzCVtoqiw,4.5
3408,AnBoa-0XzYJiWzlsGHhsWg,4.0
3409,Q6e6lhToMu5_kUoHWfSSRQ,3.0
3410,uGo0TCVNOcDQxMArUU0Jrw,4.0
3411,X4beVgr35rKnQAx4xD_d9g,4.0
3412,LC-mBHEvjNVjc_14MXLjfw,1.0
3413,2sp5J1TTPz9KNHmoXzEUAg,4.0
3414,iTUOSsXRZcJxPkNrobrG_Q,4.5
3415,wSbRa_FUDYqSEpSGrfXzDA,3.5
3416,W72rYffSVg0pIaOpRgNniw,4.0
3417,-Ll6x0_5Fr_bA72f7u4ngg,4.5
3418,DszCSvEG7GBs7aUwWMNqGA,3.0
3419,O5LnTroDDouDbjdjufXJsg,4.0
3420,1NdGpMaXMWA8FwJRL7LZnw,4.5
3421,Js3m_GdqNUGnEgXJ8WMtfQ,3.0
3422,Uod2YZ8nLf5jVmvImJeVVw,3.0
3423,eGgYses6equ9ZOHj6lYmXA,2.0
3424,hnJxt83bHDlUhklkQNz5EQ,3.5
3425,3ePXM2FPZmVef4MsI5loeA,3.5
3426,qJ-v24ZJtqQ1rQG7C3jM6w,4.5
3427,XH65ppjM-rlUmMnlH6CAFg,4.0
3428,wWWLeciVf0w-6nxu1_YosA,4.0
3429,SzSLKafTPOQzp3pfzPjEVg,3.5
3430,uSW_RGoNOqOmtR1lchGxUg,4.0
3431,ZTctPm8-lBy0iJ9dFhYhyQ,4.0
3432,8DLqY8t14BdJVbizru8-aA,4.0
3433,_dESESvzBzalsQFDGHIXSQ,4.0
3434,A-XHmGCID9QUzdCe_w4Peg,4.5
3435,wZx2xDe9faEMb8IpvRacDw,3.5
3436,glMJCRj6IglVf62LRzVofQ,4.5
3437,D1AGSvIci0E53E1Yix1mXA,2.5
3438,6DX5jk5LyVnjpx1mmHysqw,3.5
3439,dy5RAIb1Bf3RbytKRV0gWA,2.5
3440,9MWtHrYUrEJkAJ06gAdp1A,4.5
3441,wI1HoJPetmjK49lr3avo_A,4.0
3442,G01vpgoEWyYxESzZEij5sA,3.5
3443,s3Qujh-5a13EfBVZBqQJdg,1.5
3444,fFdrSvpPAmm_VSHoM8ucyg,4.5
3445,zXsv-tOEvtSMY755jt-uDw,3.5
3446,jshnKTsnoXLSez5XD1qo7Q,2.5
3447,71CCyiD8inLsSXFgd0Y0wQ,4.0
3448,olLrmKZmBmo1vh05JZQZBg,3.5
3449,ovWd_lbvnK1dQSkSkQRfpg,4.0
3450,lX-H5mJYzs9i8UsPghlvCQ,3.0
3451,61MVglPwpvFQvFCMLVt4eQ,3.5
3452,clwjLY7PdYJpe7IP9lrqEw,4.0
3453,UWXkNNxvslG3WAmZTdPlEg,4.0
3454,7x5A_GbTLveFhLHf7MbGXQ,4.0
3455,ZZlHHzmyohS4uHiMNtcbhQ,4.0
3456,Lpp5yRWCUS5hK_tFKPUNjg,4.5
3457,mvhxTBUXIsM4judjBE9u0A,3.5
3458,pWUrN0NCZ2y_d9rzjCmu9Q,3.5
3459,brqnz3tOKwc8nPnGhR_NKA,4.0
